Position,Track Name,Artist,Streams,date,region,spotify_id
61,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,386385,2020-01-03,us,7CZyCXKG6d5ALeq41sLzbw
62,Vete,Bad Bunny,385956,2020-01-03,us,5DxXgozhkPLgrbKFY91w0c
63,Lights Up,Harry Styles,385652,2020-01-03,us,4jAIqgrPjKLTY9Gbez25Qb
64,WHAT TO DO? (feat. Don Toliver),JACKBOYS,383218,2020-01-03,us,4AO1XhrgJczQ9bNVxdfKQe
65,ORANGE SODA,Baby Keem,379128,2020-01-03,us,5FkoSXiJPKTNyYgALRJFhD
66,Legends,Juice WRLD,376204,2020-01-03,us,1Knctxx9vGZxpZfF66BIEa
67,GANG GANG,JACKBOYS,375685,2020-01-03,us,6uJONCdr2rC65BNmCnTBWK
68,GOODMORNINGTOKYO!,TOKYO’S REVENGE,374729,2020-01-03,us,0Q2n5yzl2XRqYbV77tZNYp
69,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,372130,2020-01-03,us,6ztvsy3C6hPjVg9j4x1XKJ
70,Baby (Lil Baby feat. DaBaby),Quality Control,370267,2020-01-03,us,5MPPttjfGap2C6j6eKcO6J
71,7 rings,Ariana Grande,365090,2020-01-03,us,6ocbgoVGwYJhOv1GgI9NsF
72,SICKO MODE,Travis Scott,364119,2020-01-03,us,2xLMifQCjDGFmkHkpNLD9h
73,Hate Me (with Juice WRLD),Ellie Goulding,363598,2020-01-03,us,6kls8cSlUyHW2BUOkDJIZE
74,Before You Go,Lewis Capaldi,362613,2020-01-03,us,2gMXnyrvIjhVBUZwvLZDMP
75,Graveyard,Halsey,361734,2020-01-03,us,6V9fHiv84WlVTg7CSnIVY2
76,Into the Unknown,Idina Menzel,359920,2020-01-03,us,3Z0oQ8r78OUaHvGPiDBR3W
77,Beautiful People (feat. Khalid),Ed Sheeran,359770,2020-01-03,us,70eFcWOvlMObDhURTqT4Fv
78,Tusa,KAROL G,358724,2020-01-03,us,7k4t7uLgtOxPwTpFmtJNTY
79,Let Me Know (I Wonder Why Freestyle),Juice WRLD,357826,2020-01-03,us,3wwo0bJvDSorOpNfzEkfXx
80,The London (feat. J. Cole & Travis Scott),Young Thug,357757,2020-01-03,us,3s4mrPrEFFPF0LmAfutW0n
81,Pop Out (feat. Lil Tjay),Polo G,357479,2020-01-03,us,6uFn47ACjqYkc0jADwEdj1
82,VALENTINO,24kGoldn,356975,2020-01-03,us,6piAUJJQFD8oHDUr0b7l7q
83,Murder On My Mind,YNW Melly,355903,2020-01-03,us,7eBqSVxrzQZtK2mmgRG6lC
84,20/20,Lil Tjay,355714,2020-01-03,us,4Hqh0dS4x07zuRw6eBTO7p
85,If the World Was Ending - feat. Julia Michaels,JP Saxe,350420,2020-01-03,us,2kJwzbxV2ppxnQoYw4GLBZ
86,lovely (with Khalid),Billie Eilish,349117,2020-01-03,us,0u2P5u6lvoDfwTYjAADbn4
87,SLOW DANCING IN THE DARK,Joji,348378,2020-01-03,us,0rKtyWc8bvkriBthvHKY8d
88,Drip Too Hard (Lil Baby & Gunna),Lil Baby,344257,2020-01-03,us,78QR3Wp35dqAhFEc2qAGjE
89,Going Bad (feat. Drake),Meek Mill,341806,2020-01-03,us,2IRZnDFmlqMuOrYOLnZZyc
90,RITMO (Bad Boys For Life),Black Eyed Peas,340752,2020-01-03,us,6cy3ki60hLwimwIje7tALf
91,Trampoline,SHAED,340538,2020-01-03,us,4HBvwhhYo7YiYXkUDrOHzS
92,Changes,Lauv,340478,2020-01-03,us,3vUc9WQpoca15404jNdzf9
93,How Do You Sleep?,Sam Smith,338436,2020-01-03,us,6b2RcmUt1g9N9mQ3CbjX2Y
94,rockstar (feat. 21 Savage),Post Malone,336041,2020-01-03,us,0e7ipj03S05BNilyu5bRzt
95,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,335306,2020-01-03,us,07Oz5StQ7GRoygNLaXs2pd
96,Enemies (feat. DaBaby),Post Malone,334923,2020-01-03,us,0Xek5rqai2jcOWCYWJfVCF
97,Up All Night,Khalid,328043,2020-01-03,us,1mpD5Q8IM32I4bF6eCpU74
98,High Fashion (feat. Mustard),Roddy Ricch,325969,2020-01-03,us,07KXEDMj78x68D884wgVEm
99,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,325590,2020-01-03,us,1wJRveJZLSb1rjhnUHQiv6
100,6 Kiss,Trippie Redd,324584,2020-01-03,us,7tgjDlQsMR8RvkdlNCJA58
101,I Don't Care (with Justin Bieber),Ed Sheeran,324392,2020-01-03,us,0hVXuCcriWRGvwMV1r5Yn9
102,SAD!,XXXTENTACION,323246,2020-01-03,us,3ee8Jmje8o58CHK66QrVC2
103,Panini,Lil Nas X,322974,2020-01-03,us,1000nHvUdawXuUHgBod4Wv
104,Talk (feat. Disclosure),Khalid,322631,2020-01-03,us,6TqXcAFInzjp0bODyvrWEq
105,Hot (feat. Gunna),Young Thug,319134,2020-01-03,us,5Z8HZM6iQMhhqyPcCGY5g9
106,EARFQUAKE,"Tyler, The Creator",318956,2020-01-03,us,5hVghJ4KaYES3BFUATCYn0
107,F.N,Lil Tjay,318818,2020-01-03,us,0RLLvYBopDwooCyvnTwgYu
108,Lalala,Y2K,317685,2020-01-03,us,51Fjme0JiitpyXKuyQiCDo
109,Maniac,Conan Gray,315784,2020-01-03,us,7hpJ9tATWb2vztlq99hERP
110,Old Town Road - Remix,Lil Nas X,314282,2020-01-03,us,2YpeDb67231RjR0MgVLzsG
111,Sucker,Jonas Brothers,313329,2020-01-03,us,22vgEDb5hykfaTwLuskFGD
112,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,313293,2020-01-03,us,4Yxc55NX3tAXC2mHRAhtcW
113,Better Now,Post Malone,312149,2020-01-03,us,7dt6x5M1jzdTEt8oCbisTK
114,I Fall Apart,Post Malone,311868,2020-01-03,us,75ZvA4QfFiZvzhj2xkaWAh
115,Heartless (feat. Morgan Wallen),Diplo,308475,2020-01-03,us,0rFQ5cKYJ9WtHSKp9sxVYt
116,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,307786,2020-01-03,us,4vUmTMuQqjdnvlZmAH61Qk
117,Mean It,Lauv,306887,2020-01-03,us,3GRSqlALWISqLeNncZMbpX
118,Cash Shit (feat. DaBaby),Megan Thee Stallion,304667,2020-01-03,us,2rMAtCaTj16NptyVfEIeAC
119,Juicy,Doja Cat,301364,2020-01-03,us,7f5trao56t7sB7f14QDTmp
120,Armed And Dangerous,Juice WRLD,301059,2020-01-03,us,5wujBwqG7INdStqGd4tRMX
121,Happier,Marshmello,300767,2020-01-03,us,2dpaYNEQHiRxtZbfNsse99
122,One Man Band,Old Dominion,299680,2020-01-03,us,08dFHFTx6r67MTsYn5ilDR
123,One Thing Right,Marshmello,296912,2020-01-03,us,4hPpVbbakQNv8YTHYaOJP4
124,Heart On Ice,Rod Wave,296570,2020-01-03,us,6fWa5CRgy0z30OeGZyMBvD
125,Wrong Direction,Hailee Steinfeld,293683,2020-01-03,us,7GCVboEDzfL3NKp1NrAgHR
126,Jocelyn Flores,XXXTENTACION,290668,2020-01-03,us,7m9OqQk4RVRkw9JJdeAw96
127,GATTI,JACKBOYS,290250,2020-01-03,us,40mjsnRjCpycdUw3xhS20g
128,goosebumps,Travis Scott,290014,2020-01-03,us,6gBFPUFcJLzWGx4lenP6h2
129,Look At Her Now,Selena Gomez,289713,2020-01-03,us,4yI3HpbSFSgFZtJP2kDe5m
130,Somebody,Internet Money,289322,2020-01-03,us,735RSTb2xbtWbDtKD9XDYi
131,Ransom (with Juice WRLD) - Remix,Lil Tecca,285766,2020-01-03,us,2WsuSYJNXGKXVYkHPnq2yp
132,Without Me,Halsey,285682,2020-01-03,us,5p7ujcrUXASCNwRaWNHR1C
133,Lean Wit Me,Juice WRLD,284575,2020-01-03,us,3oDkdAySo1VQQG0ptV7uwa
134,Sanguine Paradise,Lil Uzi Vert,283176,2020-01-03,us,3XiNC94b4Tq1xwv70sQJGN
135,Hop Off A Jet (feat. Travis Scott),Young Thug,282893,2020-01-03,us,3RZftiuTcLOqpsd8ZlwNhr
136,It's You,Ali Gatie,278901,2020-01-03,us,5DqdesEfbRyOlSS3Tf6c29
137,ocean eyes,Billie Eilish,278476,2020-01-03,us,2uIX8YMNjGMD7441kqyyNU
138,"thank u, next",Ariana Grande,277174,2020-01-03,us,3e9HZxeyfWwjeyPAMmWSSQ
139,Panini - DaBaby Remix,Lil Nas X,277136,2020-01-03,us,4SDgTLDYrJ2UrHbkRkg7MD
140,Eastside (with Halsey & Khalid),benny blanco,273372,2020-01-03,us,7FGq80cy8juXBCD2nrqdWU
141,Speechless,Dan + Shay,272723,2020-01-03,us,3GJ4hzg4lrGwU51Y3VARbF
142,Immortal,21 Savage,272576,2020-01-03,us,4IO8X9W69dIQe0EC5ALXhq
143,Hot Shower,Chance the Rapper,270489,2020-01-03,us,00ko9WaS4jOX1kEk3gvHjf
144,XO Tour Llif3,Lil Uzi Vert,269171,2020-01-03,us,7GX5flRQZVHRAGd6B4TmDO
145,You Need To Calm Down,Taylor Swift,268692,2020-01-03,us,6RRNNciQGZEXnqk8SQ9yv5
146,Beautiful Crazy,Luke Combs,263999,2020-01-03,us,2rxQMGVafnNaRaXlRMWPde
147,Sinning With You,Sam Hunt,263831,2020-01-03,us,7aP3ZnCrfQLFBFK4RiXpG2
148,bury a friend,Billie Eilish,263621,2020-01-03,us,4SSnFejRGlZikf02HLewEF
149,U Played (feat. Lil Baby),Moneybagg Yo,261728,2020-01-03,us,3yD2LWeCCFu7ybBO3lwbXM
150,Nice To Meet Ya,Niall Horan,259324,2020-01-03,us,3cphb8kdsjElYR7r5icK3H
151,Better,Khalid,259264,2020-01-03,us,6zeeWid2sgw4lap2jV61PZ
152,Did It Again,Lil Tecca,258228,2020-01-03,us,4guBZjUyrGoHsTahO3IHdj
153,Good as Hell,Lizzo,257826,2020-01-03,us,3Yh9lZcWyKrK9GjbhuS0hR
154,Pure Water (with Migos),Mustard,257137,2020-01-03,us,3j84U36KvLeXNDPv4t5pI8
155,BEST ON EARTH (feat. BIA) - Bonus,Russ,256468,2020-01-03,us,2Xo3rLHjXfdb4avN68aQyi
156,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,253864,2020-01-03,us,5BJMeoCXXgbRAWfp6fTulr
157,Moonlight,XXXTENTACION,253652,2020-01-03,us,0JP9xo3adEtGSdUEISiszL
158,Millions,Young Thug,253413,2020-01-03,us,43YQDj1KOPMFAUcTEPKy4p
159,UP THE SMOKE (with Offset),Stunna 4 Vegas,252825,2020-01-03,us,09TZsMHXEtQkdmMJZPLKup
160,Fuck Love (feat. Trippie Redd),XXXTENTACION,251025,2020-01-03,us,7AQim7LbvFVZJE3O8TYgf2
161,Bad Bad Bad (feat. Lil Baby),Young Thug,251024,2020-01-03,us,1GeNui6m825V8jP4uKiIaH
162,Envy Me,Calboy,250604,2020-01-03,us,7rvyVWja33WG9R97oeJAjx
163,High Hopes,Panic! At The Disco,249704,2020-01-03,us,1rqqCSm0Qe4I9rUvWncaom
164,Love Me More,Trippie Redd,247389,2020-01-03,us,6uYgCE2OEulOw5zhHvZsHf
165,Dancing With A Stranger (with Normani),Sam Smith,246473,2020-01-03,us,6Qs4SXO9dwPj5GKvVOv8Ki
166,Whiskey Glasses,Morgan Wallen,246316,2020-01-03,us,6foY66mWZN0pSRjZ408c00
167,Cherry,Harry Styles,246165,2020-01-03,us,2IOFZdYYkFxEHVz1w34PoL
168,I Like Me Better,Lauv,245344,2020-01-03,us,2P91MQbaiQOfbiz9VqhqKQ
169,Graduation (with Juice WRLD),benny blanco,245164,2020-01-03,us,6cjSh516BbrNUs213jDAGm
170,Congratulations,Post Malone,244273,2020-01-03,us,3a1lNhkSLSkpJE4MSHpDu9
171,Golden,Harry Styles,243211,2020-01-03,us,45S5WTQEGOB1VHr1Q4FuPl
172,All Me (feat. Keyshia Cole),Kehlani,242265,2020-01-03,us,3ucRKbRlikYHyoI17gfR0c
173,The Less I Know The Better,Tame Impala,242010,2020-01-03,us,6K4t31amVTZDgR3sKmwUJJ
174,HUMBLE.,Kendrick Lamar,241881,2020-01-03,us,7KXjTSCq5nL1LoYtL7XAwS
175,Family,The Chainsmokers,241829,2020-01-03,us,3TKpJrY9q49Mj1JOsM9zGL
176,God's Plan,Drake,241621,2020-01-03,us,6DCZcSspjsKoFjzjrWoCdn
177,Faucet Failure,Ski Mask The Slump God,241054,2020-01-03,us,1ThmUihH9dF8EV08ku5AXN
178,This Bar,Morgan Wallen,239790,2020-01-03,us,7oSq5fbsFkTS9zeJQwMihf
179,LA CANCIÓN,J Balvin,239525,2020-01-03,us,0fea68AdmYNygeTGI4RC18
180,Tequila,Dan + Shay,239507,2020-01-03,us,42fw0rxRO2xbesF6mJfd4Y
181,The Bones,Maren Morris,239069,2020-01-03,us,3npzogdOEiVsieXmmhBepL
182,Yes Indeed,Lil Baby,238773,2020-01-03,us,6vN77lE9LK6HP2DewaN6HZ
183,How I Move (feat. Lil Baby),Flipp Dinero,238571,2020-01-03,us,14X1WxiHXdVRJ99cMCBzOE
184,Callaita,Bad Bunny,238265,2020-01-03,us,2TH65lNHgvLxCKXM3apjxI
185,Famous Hoes,NLE Choppa,237936,2020-01-03,us,35Xf2ABjPzUXKz19akd7Jj
186,Best Part (feat. Daniel Caesar),H.E.R.,237394,2020-01-03,us,4OBZT9EnhYIV17t4pGw7ig
187,Saint-Tropez,Post Malone,236153,2020-01-03,us,05mDaV9Vb3wrzjF6OPZnhq
188,i love you,Billie Eilish,235673,2020-01-03,us,6CcJMwBtXByIz4zQLzFkKc
189,a lot,21 Savage,234923,2020-01-03,us,2t8yVaLvJ0RenpXUIAC52d
190,Noticed,Lil Mosey,233766,2020-01-03,us,7zLYKWcXnYeHHWidalz7rj
191,Slide,H.E.R.,232155,2020-01-03,us,2rTnVB1bvwxHtaIl4uVu7f
192,Never Seen the Rain,Tones And I,231648,2020-01-03,us,2grAr8pWMuLWn8ZYEE9wDV
193,wish you were gay,Billie Eilish,231588,2020-01-03,us,3Fj47GNK2kUF0uaEDgXLaD
194,My Type,Saweetie,230411,2020-01-03,us,5KBARWIxeMGkvUax9VtVC9
195,Hollywood's Bleeding,Post Malone,229334,2020-01-03,us,7sWRlDoTDX8geTR8zzr2vt
196,Young Dumb & Broke,Khalid,228198,2020-01-03,us,5Z3GHaZ6ec9bsiI5BenrbY
197,No Role Modelz,J. Cole,227020,2020-01-03,us,62vpWI1CHwFy7tMIcSStl8
198,Candy,Doja Cat,225306,2020-01-03,us,1VJwtWR6z7SpZRwipI12be
199,Youngblood,5 Seconds of Summer,224813,2020-01-03,us,2iUXsYOEPhVqEBwsqP70rE
200,I.F.L.Y.,Bazzi,224400,2020-01-03,us,4a6q8CR2hzLk2plDkSxkfD
1,Dance Monkey,Tones And I,7102715,2020-01-04,global,1rgnBhdG2JDFTbYkYRZAku
2,ROXANNE,Arizona Zervas,4695955,2020-01-04,global,696DnlkuDOXcMAnKlTgXXK
3,Yummy,Justin Bieber,4637492,2020-01-04,global,41L3O37CECZt3N7ziG2z7l
4,Tusa,KAROL G,4194438,2020-01-04,global,7k4t7uLgtOxPwTpFmtJNTY
5,The Box,Roddy Ricch,3935880,2020-01-04,global,0nbXyq5TXYPCO7pr3N8S4I
6,Blinding Lights,The Weeknd,3850698,2020-01-04,global,0sf12qNH5qcw8qpgymFOqD
7,Memories,Maroon 5,3786736,2020-01-04,global,2b8fOow8UzyDFAE27YhOZM
8,Falling,Trevor Daniel,3782914,2020-01-04,global,4TnjEaWOeW0eKTKIEvJyCa
9,Don't Start Now,Dua Lipa,3746590,2020-01-04,global,6WrI0LAC5M1Rw2MnX2ZvEg
10,Circles,Post Malone,3646992,2020-01-04,global,21jGcNKet2qwijlDFuPiPb
11,everything i wanted,Billie Eilish,3182124,2020-01-04,global,3ZCTVFBt2Brf31RLEnCkWJ
12,Señorita,Shawn Mendes,3129689,2020-01-04,global,6v3KW9xbzN5yKLt9YKDYA2
13,RITMO (Bad Boys For Life),Black Eyed Peas,3024618,2020-01-04,global,6cy3ki60hLwimwIje7tALf
14,My Oh My (feat. DaBaby),Camila Cabello,2714998,2020-01-04,global,3yOlyBJuViE2YSGn3nVE1K
15,Someone You Loved,Lewis Capaldi,2686088,2020-01-04,global,7qEHsqek33rTcFNT9PFqLf
16,Adore You,Harry Styles,2597572,2020-01-04,global,3jjujdWJ72nww5eGnfs2E7
17,bad guy,Billie Eilish,2542345,2020-01-04,global,2Fxmhks0bxGSBdJ92vM42m
18,Lose You To Love Me,Selena Gomez,2393435,2020-01-04,global,1HfMVBKM75vxSfsQ5VefZ5
19,hot girl bummer,blackbear,2221750,2020-01-04,global,7aiClxsDWFRQ0Kzk5KI5ku
20,Vete,Bad Bunny,2174367,2020-01-04,global,5DxXgozhkPLgrbKFY91w0c
21,Ride It,Regard,2166232,2020-01-04,global,2tnVG71enUj33Ic2nFN6kZ
22,Watermelon Sugar,Harry Styles,2041576,2020-01-04,global,6UelLqGlWMcVH1E5c4H7lY
23,BOP,DaBaby,1967289,2020-01-04,global,6Ozh9Ok6h4Oi1wUSLtBseN
24,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1850955,2020-01-04,global,0RiRZpuVRbi7oqRdSMwhQY
25,China,Anuel AA,1848487,2020-01-04,global,2ksOAxtIxY8yElEWw8RhgK
26,Heartless,The Weeknd,1835965,2020-01-04,global,57vxBYXtHMk6H1aD29V7PU
27,HIGHEST IN THE ROOM,Travis Scott,1835419,2020-01-04,global,3eekarcy7kvN4yt5ZFzltW
28,Before You Go,Lewis Capaldi,1827628,2020-01-04,global,2gMXnyrvIjhVBUZwvLZDMP
29,I Don't Care (with Justin Bieber),Ed Sheeran,1810135,2020-01-04,global,0hVXuCcriWRGvwMV1r5Yn9
30,No Idea,Don Toliver,1790331,2020-01-04,global,3VyjsVV24RmBIbWJAeUJNu
31,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1739675,2020-01-04,global,6Gg1gjgKi2AK4e0qzsR7sd
32,Fantasias,Rauw Alejandro,1710071,2020-01-04,global,6mAN61JH0dzyZpWslS11jy
33,Lucid Dreams,Juice WRLD,1635245,2020-01-04,global,285pBltuF7vW8TeWk8hdRR
34,Beautiful People (feat. Khalid),Ed Sheeran,1627425,2020-01-04,global,70eFcWOvlMObDhURTqT4Fv
35,Ayy Macarena,Tyga,1624323,2020-01-04,global,6LcauUZjF1eXQrgqMUecHX
36,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,1620912,2020-01-04,global,7h0d2h0fUmzbs7zeFigJPn
37,Lose Control,MEDUZA,1600557,2020-01-04,global,7CHi4DtfK4heMlQaudCuHK
38,Futsal Shuffle 2020,Lil Uzi Vert,1555328,2020-01-04,global,2Ec33AVlkTTq8BHFgBTdQs
39,How Do You Sleep?,Sam Smith,1517749,2020-01-04,global,6b2RcmUt1g9N9mQ3CbjX2Y
40,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1505555,2020-01-04,global,4vUmTMuQqjdnvlZmAH61Qk
41,Hola - Remix,Dalex,1496204,2020-01-04,global,5stPVcRqb4qixbafP9e8lt
42,Sigues Con El,Dímelo Flow,1487161,2020-01-04,global,7sQKy5vlPQllr0k9IjYJv3
43,LA CANCIÓN,J Balvin,1456533,2020-01-04,global,0fea68AdmYNygeTGI4RC18
44,Ballin' (with Roddy Ricch),Mustard,1445411,2020-01-04,global,3QzAOrNlsabgbMwlZt7TAY
45,7 rings,Ariana Grande,1435226,2020-01-04,global,6ocbgoVGwYJhOv1GgI9NsF
46,Trampoline,SHAED,1405890,2020-01-04,global,4HBvwhhYo7YiYXkUDrOHzS
47,"10,000 Hours (with Justin Bieber)",Dan + Shay,1393222,2020-01-04,global,2wrJq5XKLnmhRXHIAf9xBa
48,Lalala,Y2K,1389690,2020-01-04,global,51Fjme0JiitpyXKuyQiCDo
49,Callaita,Bad Bunny,1387285,2020-01-04,global,2TH65lNHgvLxCKXM3apjxI
50,Old Town Road - Remix,Lil Nas X,1376239,2020-01-04,global,2YpeDb67231RjR0MgVLzsG
51,Suicidal,YNW Melly,1330928,2020-01-04,global,1iSqfoUFnQwV0QW1EfUit8
52,Whine Up,Nicky Jam,1330293,2020-01-04,global,2pWOMNQJW3g2zmGjP0Vkb0
53,No Me Conoce - Remix,Jhay Cortez,1280883,2020-01-04,global,4R8BJggjosTswLxtkw8V7P
54,Goodbyes (Feat. Young Thug),Post Malone,1238935,2020-01-04,global,6vBdBCoOhKHiYDDOcorfNo
55,Que Tire Pa Lante,Daddy Yankee,1235963,2020-01-04,global,6RyaV7owmVU6fzEPE17sF1
56,Adicto (with Anuel AA & Ozuna),Tainy,1231808,2020-01-04,global,3jbT1Y5MoPwEIpZndDDwVq
57,Shallow,Lady Gaga,1207205,2020-01-04,global,2VxeLyX666F8uXCJ0dZF8B
58,Falling,Harry Styles,1204253,2020-01-04,global,1ZMiCix7XSAbfAJlEZWMCp
59,Ransom,Lil Tecca,1189950,2020-01-04,global,1lOe9qE0vR9zwWQAOk6CoO
60,when the party's over,Billie Eilish,1178099,2020-01-04,global,43zdsphuZLzwA9k4DJhU0I
61,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1177105,2020-01-04,global,4QPEwDdOMhY7rNS05mTyMR
62,Yellow Hearts,Ant Saunders,1151029,2020-01-04,global,2W4yABdLc4Jnds67Poi5Nl
63,lovely (with Khalid),Billie Eilish,1142742,2020-01-04,global,0u2P5u6lvoDfwTYjAADbn4
64,Roses - Imanbek Remix,SAINt JHN,1130047,2020-01-04,global,24Yi9hE78yPEbZ4kxyoXAI
65,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1123537,2020-01-04,global,07Oz5StQ7GRoygNLaXs2pd
66,OUT WEST (feat. Young Thug),JACKBOYS,1123087,2020-01-04,global,6gi6y1xwmVszDWkUqab1qw
67,Say So,Doja Cat,1122212,2020-01-04,global,3Dv1eDb0MEgF93GpLXlucZ
68,Happier,Marshmello,1102896,2020-01-04,global,2dpaYNEQHiRxtZbfNsse99
69,Mean It,Lauv,1098821,2020-01-04,global,3GRSqlALWISqLeNncZMbpX
70,Lights Up,Harry Styles,1068911,2020-01-04,global,4jAIqgrPjKLTY9Gbez25Qb
71,It's You,Ali Gatie,1058931,2020-01-04,global,5DqdesEfbRyOlSS3Tf6c29
72,Wow.,Post Malone,1058266,2020-01-04,global,7xQAfvXzm3AkraOtGPWIZg
73,VIBEZ,DaBaby,1048739,2020-01-04,global,0fySG6A6qLE8IvDpayb5bM
74,Aventura,Lunay,1040396,2020-01-04,global,37zdqI4r1gswIzczSBkRon
75,If the World Was Ending - feat. Julia Michaels,JP Saxe,1034598,2020-01-04,global,2kJwzbxV2ppxnQoYw4GLBZ
76,SUGAR,BROCKHAMPTON,1015182,2020-01-04,global,6U0FIYXCQ3TGrk4tFpLrEA
77,Sucker,Jonas Brothers,1000389,2020-01-04,global,22vgEDb5hykfaTwLuskFGD
78,Blanco,J Balvin,990630,2020-01-04,global,2rc7BkzO8qepMFAxHtOrXc
79,Psycho,Red Velvet,990346,2020-01-04,global,3CYH422oy1cZNoo0GTG1TK
80,Robbery,Juice WRLD,973945,2020-01-04,global,6Hj9jySrnFppAI0sEMCZpJ
81,Bohemian Rhapsody - Remastered 2011,Queen,973807,2020-01-04,global,4u7EnebtmKWzUH433cf5Qv
82,Piece Of Your Heart,MEDUZA,969500,2020-01-04,global,1DFD5Fotzgn6yYXkYsKiGs
83,Indeciso,Reik,967541,2020-01-04,global,59s0s39NFWScuHDbHytI14
84,Truth Hurts,Lizzo,957553,2020-01-04,global,5qmq61DAAOUaW8AUo8xKhh
85,Bellaquita - Remix,Dalex,955756,2020-01-04,global,1Xnn1TPyr5h0hpRAT4B4EA
86,Quizas,Rich Music LTD,953410,2020-01-04,global,5Id5B3dxJZhPcV9GzgYZZe
87,Shape of You,Ed Sheeran,946581,2020-01-04,global,7qiZfU4dY1lWllzX7mPBI3
88,rockstar (feat. 21 Savage),Post Malone,941781,2020-01-04,global,0e7ipj03S05BNilyu5bRzt
89,Woah,Lil Baby,930769,2020-01-04,global,598yNsG1JFrGd4n2kMoz7F
90,Money In The Grave (Drake ft. Rick Ross),Drake,930337,2020-01-04,global,5ry2OE6R2zPQFDO85XkgRb
91,Tutu,Camilo,924096,2020-01-04,global,1nocRtwyNPVtGcIJqfgdzZ
92,Si Te Vas,Sech,923544,2020-01-04,global,6Y4PDQv4XjYjHLeLmvyOt0
93,"Yo x Ti, Tu x Mi",ROSALÍA,922635,2020-01-04,global,7BlBVFwvbWvcwNcUarQmjk
94,Up All Night,Khalid,921467,2020-01-04,global,1mpD5Q8IM32I4bF6eCpU74
95,July,Noah Cyrus,919622,2020-01-04,global,5a6pdCHlWS2ekOOQ70QnAr
96,Look At Her Now,Selena Gomez,919538,2020-01-04,global,4yI3HpbSFSgFZtJP2kDe5m
97,Believer,Imagine Dragons,918675,2020-01-04,global,0pqnGHJpmpxLKifKRmU6WP
98,Without Me,Halsey,912955,2020-01-04,global,5p7ujcrUXASCNwRaWNHR1C
99,SICKO MODE,Travis Scott,912354,2020-01-04,global,2xLMifQCjDGFmkHkpNLD9h
100,Sweet but Psycho,Ava Max,911417,2020-01-04,global,25sgk305KZfyuqVBQIahim
101,Hate Me (with Juice WRLD),Ellie Goulding,908599,2020-01-04,global,6kls8cSlUyHW2BUOkDJIZE
102,Graveyard,Halsey,907716,2020-01-04,global,6V9fHiv84WlVTg7CSnIVY2
103,Soltera - Remix,Lunay,898079,2020-01-04,global,4t9a07PAghtQMRAIP9FQ7Z
104,Into the Unknown,Idina Menzel,894863,2020-01-04,global,3Z0oQ8r78OUaHvGPiDBR3W
105,Liberdade Provisória,Henrique & Juliano,890760,2020-01-04,global,1vG3YuKRYqPwTmNmYgqkpg
106,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,887109,2020-01-04,global,6osaMSJh9NguagEDQcZaKx
107,Con Calma,Daddy Yankee,861671,2020-01-04,global,5w9c2J52mkdntKOmRLeM2m
108,"Alone, Pt. II",Alan Walker,861305,2020-01-04,global,0bMbDctzMmTyK2j74j3nF3
109,Con Altura,ROSALÍA,859375,2020-01-04,global,2qG5sZ7Si6sdK74qLxedYM
110,Girls Like You (feat. Cardi B),Maroon 5,857652,2020-01-04,global,7fa9MBXhVfQ8P8Df9OEbD8
111,Dancing With A Stranger (with Normani),Sam Smith,857413,2020-01-04,global,6Qs4SXO9dwPj5GKvVOv8Ki
112,"thank u, next",Ariana Grande,853589,2020-01-04,global,3e9HZxeyfWwjeyPAMmWSSQ
113,Liar,Camila Cabello,849672,2020-01-04,global,073ILU1C3APNRGF66VhtyA
114,Suge,DaBaby,847779,2020-01-04,global,2gwkD6igEhQbDQegRCcdoB
115,Family,The Chainsmokers,846641,2020-01-04,global,3TKpJrY9q49Mj1JOsM9zGL
116,No Guidance (feat. Drake),Chris Brown,845991,2020-01-04,global,6XHVuErjQ4XNm6nDPVCxVX
117,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,844137,2020-01-04,global,4ea9w8c4ROqiZpJVhfBA3m
118,SAD!,XXXTENTACION,841398,2020-01-04,global,3ee8Jmje8o58CHK66QrVC2
119,bury a friend,Billie Eilish,832734,2020-01-04,global,4SSnFejRGlZikf02HLewEF
120,Nice To Meet Ya,Niall Horan,829128,2020-01-04,global,3cphb8kdsjElYR7r5icK3H
121,Higher Love,Kygo,828508,2020-01-04,global,6oJ6le65B3SEqPwMRNXWjY
122,Better Now,Post Malone,820081,2020-01-04,global,7dt6x5M1jzdTEt8oCbisTK
